Name,Category,Price,Quality
EmpireLegends,RPG,4607,4
DragonGalaxy,Estrategia,26683,94
LegendsLegends,Accion,7290,50
EmpireEmpire,Estrategia,9194,30
GalaxyGalaxy,Estrategia,17658,87
LegendsLegends,Simulacion,59887,69
GalaxyEmpire,Estrategia,60209,74
WarriorGalaxy,Deportes,18093,36
GalaxyWarrior,RPG,52543,99
EmpireWarrior,Accion,56680,66
LegendsGalaxy,Estrategia,52077,56
DragonDragon,Accion,58605,83
EmpireDragon,Estrategia,40056,15
GalaxyGalaxy,Deportes,40971,32
QuestQuest,Simulacion,36716,55
QuestGalaxy,Simulacion,8298,99
QuestGalaxy,Accion,48863,42
LegendsDragon,Aventura,56212,6
LegendsEmpire,Aventura,1381,87
EmpireEmpire,Deportes,42218,64
GalaxyDragon,Accion,20623,33
GalaxyQuest,RPG,58691,85
WarriorDragon,RPG,50007,19
LegendsQuest,Deportes,49107,36
LegendsEmpire,Simulacion,51671,16
EmpireDragon,Aventura,39669,65
EmpireDragon,Simulacion,25835,9
EmpireEmpire,Deportes,86,24
LegendsGalaxy,Accion,61932,87
DragonGalaxy,Estrategia,60040,15
LegendsGalaxy,RPG,55590,65
LegendsQuest,Aventura,7568,76
WarriorLegends,Accion,40229,95
EmpireWarrior,Estrategia,51769,23
EmpireLegends,Deportes,38803,40
DragonDragon,Simulacion,11978,26
EmpireWarrior,Estrategia,66294,42
LegendsEmpire,Aventura,12716,27
EmpireLegends,Aventura,16162,58
LegendsWarrior,Accion,30701,86
WarriorDragon,Simulacion,28544,12
EmpireLegends,RPG,21687,37
GalaxyLegends,RPG,29170,89
WarriorLegends,Estrategia,60535,35
QuestLegends,Aventura,45978,72
EmpireEmpire,RPG,26180,16
DragonQuest,Estrategia,55586,3
DragonWarrior,Estrategia,26434,91
DragonQuest,Deportes,16882,87
DragonQuest,RPG,20638,97
DragonEmpire,Estrategia,14175,26
EmpireGalaxy,Accion,4099,59
LegendsLegends,Estrategia,14306,98
DragonEmpire,Estrategia,1267,76
WarriorQuest,RPG,21419,71
WarriorWarrior,Accion,22866,6
GalaxyWarrior,Estrategia,59720,8
WarriorLegends,Deportes,14370,36
DragonQuest,RPG,65578,86
LegendsDragon,Estrategia,13962,14
GalaxyGalaxy,Accion,68097,20
LegendsWarrior,Deportes,59540,87
EmpireGalaxy,Deportes,22149,65
QuestGalaxy,Aventura,57369,86
GalaxyLegends,Aventura,43907,69
DragonQuest,Deportes,33982,70
DragonEmpire,Estrategia,61135,28
QuestGalaxy,Accion,33253,19
EmpireLegends,Simulacion,59115,43
GalaxyQuest,Estrategia,40341,72
EmpireQuest,Simulacion,31964,38
DragonEmpire,Aventura,29126,75
EmpireWarrior,Estrategia,28073,72
WarriorGalaxy,Accion,39302,92
DragonWarrior,Aventura,17116,18
GalaxyQuest,Estrategia,61486,36
WarriorLegends,RPG,56191,19
GalaxyWarrior,Accion,51783,10
LegendsWarrior,RPG,9814,21
QuestDragon,Estrategia,55600,46
DragonWarrior,Accion,62617,55
GalaxyLegends,RPG,1726,67
DragonWarrior,Simulacion,14927,27
EmpireQuest,Deportes,37981,55
EmpireQuest,Simulacion,39739,71
LegendsQuest,RPG,35537,29
WarriorEmpire,Accion,13875,97
WarriorLegends,Aventura,60820,100
QuestGalaxy,Aventura,65711,77
EmpireLegends,Estrategia,2809,71
WarriorQuest,RPG,55131,36
DragonLegends,Estrategia,47255,66
GalaxyLegends,Accion,67173,92
GalaxyGalaxy,Accion,54540,17
GalaxyDragon,Estrategia,62219,25
DragonEmpire,RPG,25965,39
DragonDragon,Aventura,1610,27
GalaxyGalaxy,RPG,53746,11
WarriorLegends,Estrategia,40146,97
WarriorQuest,Deportes,33319,46
WarriorLegends,Aventura,67167,81
WarriorQuest,Aventura,58692,66
QuestGalaxy,Simulacion,48253,23
WarriorWarrior,Estrategia,42127,13
DragonWarrior,Estrategia,64837,37
GalaxyWarrior,Aventura,27101,6
WarriorLegends,RPG,30451,0
WarriorQuest,Simulacion,25639,64
LegendsDragon,Aventura,54643,8
GalaxyEmpire,RPG,65370,25
LegendsWarrior,Deportes,47171,71
WarriorLegends,Simulacion,58293,77
EmpireGalaxy,RPG,41878,9
DragonWarrior,Estrategia,64243,86
WarriorDragon,Deportes,284,59
EmpireEmpire,RPG,60415,41
DragonQuest,Accion,65788,20
DragonWarrior,RPG,48493,52
EmpireGalaxy,Simulacion,48646,24
DragonWarrior,Aventura,13212,86
LegendsDragon,Accion,34282,13
EmpireEmpire,Deportes,38849,100
DragonQuest,RPG,49777,10
LegendsQuest,Simulacion,11185,31
QuestEmpire,Aventura,65838,2
LegendsDragon,Simulacion,26169,10
WarriorLegends,Simulacion,867,94
WarriorWarrior,Aventura,4904,27
EmpireGalaxy,Accion,16079,28
DragonWarrior,Simulacion,4262,46
EmpireQuest,Aventura,64722,1
EmpireGalaxy,RPG,37827,26
EmpireGalaxy,Simulacion,4667,2
DragonWarrior,Deportes,6627,31
EmpireWarrior,Estrategia,55736,9
EmpireWarrior,Aventura,21723,56
GalaxyLegends,RPG,11858,39
EmpireGalaxy,Aventura,55412,20
WarriorWarrior,Deportes,32510,50
WarriorEmpire,Aventura,52085,93
GalaxyLegends,Aventura,27638,19
DragonLegends,Simulacion,33658,83
LegendsWarrior,Deportes,33233,54
LegendsEmpire,Deportes,9680,99
QuestDragon,Aventura,42989,42
WarriorGalaxy,Simulacion,48186,10
WarriorWarrior,RPG,63624,56
QuestLegends,Accion,52858,67
WarriorQuest,Deportes,63709,12
LegendsDragon,Aventura,17613,0
LegendsLegends,Aventura,65791,19
GalaxyDragon,Aventura,37918,1
WarriorLegends,Aventura,46716,58
EmpireLegends,Deportes,43336,69
QuestLegends,RPG,37973,29
GalaxyWarrior,Simulacion,22699,80
LegendsDragon,RPG,1106,98
QuestGalaxy,Aventura,53841,56
QuestDragon,Deportes,21493,80
GalaxyDragon,Deportes,25032,46
QuestLegends,Deportes,15577,71
DragonGalaxy,Accion,8001,8
LegendsEmpire,Estrategia,33952,16
QuestLegends,Aventura,25766,24
DragonGalaxy,Deportes,436,22
EmpireWarrior,Accion,47360,43
GalaxyLegends,Accion,63558,1
EmpireWarrior,Deportes,22301,48
DragonWarrior,Simulacion,15104,70
EmpireDragon,RPG,36597,61
QuestEmpire,Accion,57012,100
LegendsDragon,Simulacion,41863,6
LegendsLegends,Accion,18014,61
DragonWarrior,Simulacion,33128,33
EmpireGalaxy,Aventura,16367,29
GalaxyQuest,Simulacion,47527,46
DragonWarrior,Accion,40218,52
EmpireGalaxy,Accion,35028,18
WarriorQuest,Accion,9492,77
EmpireQuest,Aventura,64863,8
EmpireDragon,Accion,11732,21
EmpireGalaxy,Simulacion,41818,50
WarriorDragon,Accion,17733,37
DragonLegends,RPG,42883,79
DragonLegends,Aventura,46419,74
WarriorEmpire,Aventura,50839,27
GalaxyWarrior,Estrategia,18198,68
EmpireDragon,RPG,68694,27
EmpireLegends,Accion,25929,40
DragonLegends,Simulacion,44171,70
DragonGalaxy,Estrategia,9363,42
QuestWarrior,Estrategia,3142,0
LegendsLegends,RPG,51196,63
WarriorLegends,Aventura,31833,48
DragonGalaxy,Simulacion,52388,76
DragonDragon,Simulacion,22432,21
LegendsQuest,RPG,27784,13
EmpireLegends,Deportes,46788,56
EmpireLegends,Aventura,22909,30
WarriorLegends,Accion,57226,55
QuestEmpire,Accion,38634,86
GalaxyWarrior,RPG,8680,28
DragonQuest,RPG,1258,52
LegendsDragon,Deportes,27243,7
QuestEmpire,Simulacion,24798,26
LegendsGalaxy,Aventura,39954,4
QuestGalaxy,Deportes,3087,63
WarriorGalaxy,Aventura,22334,28
EmpireQuest,Simulacion,43070,81
LegendsLegends,RPG,52583,87
QuestWarrior,Deportes,31840,2
QuestDragon,RPG,7044,88
QuestLegends,Deportes,31037,75
EmpireLegends,Aventura,53931,97
WarriorWarrior,Aventura,21018,83
EmpireGalaxy,Estrategia,50405,0
LegendsQuest,Estrategia,36988,15
GalaxyEmpire,Accion,41775,100
WarriorWarrior,Deportes,67418,30
QuestGalaxy,Simulacion,30078,78
QuestLegends,Simulacion,35862,1
GalaxyEmpire,Estrategia,26022,1
DragonGalaxy,Aventura,65815,88
GalaxyWarrior,Aventura,4263,34
WarriorQuest,Deportes,38125,29
QuestQuest,RPG,55724,8
QuestGalaxy,Accion,25001,82
EmpireDragon,Estrategia,43236,75
WarriorLegends,Simulacion,69543,58
LegendsDragon,RPG,68462,25
EmpireQuest,Estrategia,17224,85
WarriorGalaxy,RPG,530,43
DragonEmpire,Aventura,8040,60
GalaxyEmpire,Deportes,64942,47
GalaxyWarrior,RPG,59833,94
EmpireQuest,Aventura,32973,65
GalaxyWarrior,Simulacion,66409,63
LegendsGalaxy,Aventura,39591,48
WarriorWarrior,Deportes,13253,39
QuestLegends,Deportes,54187,59
LegendsLegends,Estrategia,30599,76
DragonWarrior,Simulacion,2608,5
QuestEmpire,Aventura,1938,1
EmpireQuest,Accion,49831,25
LegendsWarrior,Simulacion,54471,62
EmpireLegends,Deportes,57592,28
GalaxyGalaxy,Simulacion,38193,85
WarriorGalaxy,Estrategia,30826,72
GalaxyWarrior,Simulacion,51027,40
WarriorGalaxy,RPG,55942,48
DragonWarrior,Accion,54347,70
EmpireLegends,Estrategia,61839,77
EmpireQuest,Accion,36893,15
EmpireEmpire,Estrategia,62691,79
GalaxyGalaxy,Deportes,40678,37
QuestDragon,Simulacion,3593,70
DragonWarrior,Simulacion,8443,75
EmpireLegends,Deportes,69489,37
WarriorGalaxy,RPG,9431,76
QuestEmpire,Aventura,60596,59
EmpireGalaxy,RPG,52630,11
LegendsDragon,Estrategia,12467,84
LegendsGalaxy,Aventura,43854,62
DragonLegends,Deportes,55022,10
GalaxyLegends,Estrategia,2450,95
WarriorLegends,Deportes,51601,73
WarriorLegends,Accion,59916,100
LegendsQuest,Aventura,60849,46
WarriorGalaxy,Simulacion,40109,33
WarriorEmpire,Estrategia,59424,94
QuestEmpire,Simulacion,5653,9
LegendsEmpire,Accion,41700,2
DragonGalaxy,Estrategia,31882,69
EmpireWarrior,Simulacion,2981,41
QuestEmpire,Aventura,50878,11
WarriorGalaxy,RPG,62799,48
LegendsWarrior,Deportes,25570,66
GalaxyGalaxy,Deportes,3804,12
GalaxyWarrior,Deportes,45211,85
GalaxyWarrior,Deportes,41823,61
DragonWarrior,RPG,60451,82
GalaxyLegends,Estrategia,2224,16
DragonQuest,Deportes,65724,99
WarriorDragon,Deportes,65615,56
EmpireEmpire,Accion,48704,23
LegendsLegends,RPG,16141,51
DragonQuest,Accion,32087,6
QuestQuest,Accion,48133,44
DragonQuest,Aventura,53022,58
DragonDragon,RPG,424,95
WarriorGalaxy,Estrategia,61693,71
QuestEmpire,RPG,52780,97
WarriorQuest,Estrategia,51820,98
QuestQuest,Accion,39871,33
GalaxyQuest,Estrategia,34209,9
GalaxyDragon,Estrategia,26558,93
QuestQuest,Simulacion,43725,100
WarriorEmpire,Aventura,38510,63
DragonGalaxy,Aventura,60059,25
LegendsGalaxy,RPG,68145,60
GalaxyGalaxy,RPG,53132,8
QuestQuest,Deportes,17009,83
LegendsGalaxy,RPG,6388,72
QuestLegends,RPG,23593,32
GalaxyQuest,Estrategia,33388,47
EmpireEmpire,Deportes,7761,26
GalaxyWarrior,Aventura,62838,48
GalaxyDragon,Estrategia,16812,24
LegendsEmpire,Deportes,22501,98
GalaxyEmpire,Aventura,44888,6
DragonEmpire,Simulacion,43805,98
WarriorEmpire,Accion,5227,21
EmpireEmpire,RPG,42698,2
LegendsEmpire,Accion,22674,63
DragonDragon,Accion,43021,41
DragonEmpire,Deportes,22633,94
DragonWarrior,Estrategia,15811,72
WarriorDragon,RPG,13552,62
DragonQuest,Accion,2641,58
QuestQuest,Estrategia,57958,93
LegendsDragon,Simulacion,39795,45
EmpireQuest,Simulacion,43062,57
GalaxyDragon,Estrategia,27294,81
EmpireWarrior,Simulacion,47702,6
GalaxyWarrior,Deportes,24929,46
DragonLegends,Estrategia,42961,74
DragonEmpire,RPG,60536,81
GalaxyLegends,Aventura,25829,0
WarriorGalaxy,Estrategia,67179,98
WarriorWarrior,Aventura,26052,7
EmpireEmpire,Simulacion,60591,70
QuestDragon,Deportes,34210,85
WarriorDragon,Accion,4116,100
LegendsDragon,Accion,44647,79
EmpireGalaxy,Estrategia,58734,46
GalaxyDragon,Simulacion,31591,96
EmpireEmpire,Accion,67365,84
DragonEmpire,Estrategia,58848,70
EmpireEmpire,Aventura,35912,58
WarriorLegends,Estrategia,42984,58
QuestEmpire,Deportes,16375,51
QuestQuest,Estrategia,21839,49
LegendsLegends,Aventura,27198,50
GalaxyGalaxy,Estrategia,48367,13
WarriorQuest,Deportes,23275,99
EmpireQuest,Estrategia,27916,74
QuestWarrior,Deportes,13255,16
LegendsWarrior,Accion,55889,15
LegendsLegends,Aventura,3360,14
EmpireGalaxy,Aventura,16687,28
GalaxyEmpire,Accion,19978,18
GalaxyDragon,Aventura,55020,89
LegendsDragon,Deportes,8182,50
DragonQuest,Estrategia,65446,93
WarriorEmpire,Aventura,1758,53
GalaxyLegends,Deportes,45697,96
WarriorWarrior,Accion,27210,96
DragonLegends,RPG,55397,21
DragonDragon,Aventura,24905,82
EmpireEmpire,RPG,67101,17
QuestQuest,Estrategia,7634,11
GalaxyEmpire,Deportes,25834,87
LegendsLegends,Aventura,25591,85
LegendsWarrior,Aventura,49350,37
GalaxyDragon,Simulacion,35129,23
DragonEmpire,Simulacion,62223,79
QuestWarrior,Deportes,60652,15
WarriorQuest,Accion,39709,34
GalaxyEmpire,Deportes,36325,86
LegendsDragon,RPG,18199,61
DragonWarrior,Aventura,4795,42
LegendsEmpire,Estrategia,33060,11
EmpireWarrior,Aventura,2288,99
QuestLegends,Deportes,64540,20
EmpireWarrior,RPG,64059,5
LegendsQuest,Deportes,48857,72
DragonEmpire,Deportes,64209,53
DragonDragon,Estrategia,66923,72
QuestWarrior,Accion,27568,56
QuestLegends,RPG,43773,59
QuestLegends,Aventura,57522,55
GalaxyEmpire,RPG,9820,17
QuestDragon,Aventura,5575,54
DragonEmpire,Aventura,45942,71
QuestDragon,Simulacion,3937,17
GalaxyLegends,RPG,20004,29
LegendsLegends,Simulacion,64668,84
DragonGalaxy,Accion,14280,82
DragonDragon,Aventura,34187,73
EmpireGalaxy,Estrategia,15982,1
GalaxyWarrior,Simulacion,38911,36
GalaxyGalaxy,Deportes,58523,41
DragonEmpire,RPG,4017,66
QuestLegends,Accion,14921,90
GalaxyEmpire,RPG,59167,20
LegendsDragon,Simulacion,43442,32
QuestGalaxy,Aventura,9931,88
WarriorEmpire,Simulacion,29641,47
DragonWarrior,Estrategia,47053,43
LegendsQuest,Accion,7031,2
EmpireWarrior,RPG,61522,67
WarriorLegends,Accion,16013,93
QuestDragon,Accion,46959,53
WarriorWarrior,Simulacion,9885,19
EmpireDragon,Aventura,9593,36
WarriorQuest,Aventura,61012,5
WarriorLegends,Deportes,41735,92
LegendsDragon,Estrategia,66106,12
LegendsLegends,Accion,46953,88
QuestQuest,Aventura,42977,1
QuestEmpire,RPG,21417,20
EmpireEmpire,RPG,12940,84
DragonQuest,Aventura,42724,30
EmpireLegends,Aventura,4251,94
WarriorEmpire,Deportes,10153,35
LegendsGalaxy,Accion,3130,89
DragonWarrior,Estrategia,30135,53
QuestGalaxy,Deportes,53621,57
LegendsGalaxy,RPG,46081,81
LegendsDragon,Aventura,41887,56
LegendsWarrior,Accion,12902,70
WarriorGalaxy,Aventura,66119,50
GalaxyWarrior,Estrategia,54790,67
EmpireLegends,Deportes,5635,11
QuestDragon,Aventura,26014,26
DragonLegends,Accion,25447,61
LegendsQuest,Aventura,32809,91
LegendsDragon,Estrategia,62000,77
QuestWarrior,RPG,37982,1
LegendsDragon,Accion,42383,38
WarriorLegends,Simulacion,16437,34
EmpireQuest,Deportes,65811,46
WarriorLegends,RPG,56435,46
GalaxyGalaxy,Simulacion,64308,78
WarriorWarrior,Accion,53666,57
DragonEmpire,Aventura,60388,32
QuestQuest,Aventura,30346,34
DragonQuest,Simulacion,22504,31
QuestLegends,Deportes,52584,8
GalaxyEmpire,Deportes,39242,84
WarriorGalaxy,Estrategia,51998,18
QuestEmpire,Accion,53993,5
QuestDragon,Estrategia,54736,59
QuestEmpire,Aventura,26695,86
QuestQuest,RPG,25666,42
QuestDragon,RPG,17603,55
DragonEmpire,Simulacion,25118,90
GalaxyLegends,Simulacion,10679,35
GalaxyGalaxy,Estrategia,47514,8
DragonWarrior,Aventura,33389,23
QuestWarrior,RPG,50246,5
EmpireEmpire,Deportes,38454,6
LegendsLegends,Estrategia,56177,64
EmpireWarrior,RPG,12251,75
EmpireGalaxy,Estrategia,68026,3
GalaxyLegends,RPG,32087,47
WarriorLegends,Accion,18486,17
LegendsQuest,RPG,45089,7
EmpireWarrior,Aventura,45665,34
DragonEmpire,Aventura,28205,89
WarriorLegends,Estrategia,3601,23
DragonWarrior,Accion,63689,15
LegendsLegends,Accion,48225,53
QuestDragon,Accion,26002,77
EmpireEmpire,Accion,27217,97
WarriorEmpire,RPG,29438,20
LegendsQuest,Aventura,60415,76
GalaxyQuest,Accion,44291,79
EmpireDragon,Accion,57772,13
LegendsQuest,Aventura,38994,4
WarriorWarrior,RPG,68778,50
LegendsDragon,Accion,63620,84
DragonWarrior,Deportes,57283,2
LegendsLegends,Aventura,23383,14
WarriorQuest,Aventura,25862,56
EmpireGalaxy,Accion,68548,18
QuestWarrior,RPG,33693,19
EmpireDragon,RPG,23488,23
WarriorGalaxy,Simulacion,19817,48
EmpireGalaxy,Estrategia,47000,34
EmpireWarrior,Simulacion,27971,72
EmpireWarrior,Accion,17503,39
WarriorQuest,Deportes,31977,64
LegendsDragon,Aventura,29324,16
LegendsEmpire,RPG,58529,39
WarriorDragon,Accion,28739,44
QuestQuest,Deportes,12482,68
WarriorLegends,Aventura,18694,8
LegendsEmpire,Accion,124,56
QuestEmpire,Estrategia,52922,0
WarriorDragon,Accion,34793,96
QuestWarrior,Estrategia,65849,56
QuestDragon,Accion,28984,99
DragonLegends,Estrategia,66884,30
QuestQuest,Estrategia,69916,87
DragonLegends,RPG,47316,75
EmpireEmpire,Estrategia,32211,21
DragonEmpire,Aventura,9224,12
GalaxyWarrior,Accion,41421,99
EmpireWarrior,Simulacion,27510,32
DragonEmpire,Simulacion,63701,12
EmpireDragon,Estrategia,3204,60
QuestGalaxy,Accion,1012,67
LegendsGalaxy,Estrategia,45651,63
QuestWarrior,Accion,8958,38
EmpireGalaxy,Accion,38756,67
WarriorGalaxy,Accion,3267,91
LegendsEmpire,RPG,16142,77
WarriorEmpire,RPG,31333,1
EmpireQuest,RPG,44063,10
LegendsWarrior,RPG,4537,77
DragonDragon,Estrategia,8977,79
QuestGalaxy,RPG,15542,44
QuestDragon,RPG,51043,100
WarriorLegends,Accion,39228,38
WarriorLegends,Aventura,51648,22
QuestDragon,Deportes,8383,12
WarriorGalaxy,Accion,63835,6
DragonEmpire,Aventura,51865,88
QuestLegends,Estrategia,67836,5
GalaxyDragon,Estrategia,14414,49
WarriorQuest,Simulacion,47721,37
DragonGalaxy,Aventura,1910,46
GalaxyDragon,Deportes,14783,13
WarriorWarrior,Accion,26140,84
GalaxyEmpire,Estrategia,24344,19
QuestGalaxy,Simulacion,26515,88
GalaxyEmpire,Simulacion,4434,87
DragonWarrior,Simulacion,7629,19
DragonQuest,RPG,4655,80
QuestWarrior,RPG,25424,96
WarriorGalaxy,Simulacion,57528,92
WarriorEmpire,RPG,65227,63
DragonLegends,Accion,23952,40
LegendsDragon,Estrategia,11927,44
WarriorDragon,Accion,48670,25
LegendsEmpire,Simulacion,65016,16
EmpireEmpire,Accion,37388,33
LegendsGalaxy,Simulacion,24028,23
QuestLegends,Simulacion,58781,37
GalaxyGalaxy,Estrategia,48231,46
LegendsDragon,Estrategia,45127,76
QuestQuest,Simulacion,39613,12
DragonEmpire,Aventura,16923,96
EmpireLegends,Estrategia,58353,66
GalaxyWarrior,Deportes,66600,20
LegendsGalaxy,Simulacion,12409,9
WarriorWarrior,Deportes,14105,88
DragonLegends,Accion,24316,64
QuestEmpire,Deportes,31231,79
WarriorLegends,RPG,59943,93
DragonDragon,Estrategia,61042,15
EmpireGalaxy,Simulacion,49190,88
WarriorDragon,Deportes,2234,64
QuestWarrior,Aventura,19523,11
WarriorEmpire,Simulacion,4002,0
LegendsWarrior,Simulacion,798,77
DragonQuest,Estrategia,33625,3
GalaxyEmpire,Aventura,889,73
GalaxyLegends,Simulacion,13001,21
QuestLegends,Aventura,925,3
LegendsWarrior,Deportes,45418,69
GalaxyGalaxy,Deportes,11460,36
GalaxyLegends,Simulacion,40181,69
EmpireDragon,Estrategia,67371,10
EmpireQuest,RPG,69380,48
LegendsLegends,Deportes,16084,88
WarriorLegends,Accion,58722,11
LegendsEmpire,Simulacion,14526,54
LegendsGalaxy,Accion,66861,8
QuestEmpire,Accion,55236,23
DragonGalaxy,Simulacion,35797,91
QuestGalaxy,Deportes,13857,2
GalaxyLegends,Estrategia,15708,95
EmpireLegends,Accion,32162,66
WarriorDragon,Accion,2129,20
LegendsQuest,Simulacion,50229,85
DragonEmpire,Deportes,69001,25
QuestWarrior,Estrategia,53647,79
WarriorWarrior,Simulacion,20503,27
LegendsGalaxy,Deportes,14123,33
DragonLegends,Simulacion,48194,84
GalaxyGalaxy,Simulacion,28993,61
EmpireGalaxy,Estrategia,48939,61
WarriorDragon,RPG,67420,96
QuestLegends,Deportes,5557,23
GalaxyGalaxy,Deportes,34631,41
WarriorGalaxy,Accion,14280,97
EmpireDragon,Simulacion,47420,77
EmpireEmpire,Estrategia,31018,2
DragonDragon,Estrategia,36379,61
WarriorLegends,Aventura,12562,37
GalaxyWarrior,Deportes,32502,10
DragonWarrior,Deportes,58110,64
GalaxyWarrior,Deportes,58936,53
QuestEmpire,Estrategia,57333,55
QuestDragon,Aventura,24961,83
EmpireGalaxy,Estrategia,19240,46
LegendsEmpire,Estrategia,2008,55
GalaxyGalaxy,Simulacion,21381,79
DragonLegends,Accion,45393,85
LegendsQuest,Accion,31871,8
GalaxyDragon,Estrategia,2952,19
EmpireQuest,Deportes,58832,81
GalaxyQuest,RPG,30937,31
DragonLegends,RPG,11568,16
DragonDragon,RPG,3770,77
WarriorWarrior,RPG,64920,72
EmpireEmpire,Deportes,2983,8
QuestDragon,Deportes,67849,4
EmpireEmpire,RPG,7940,85
GalaxyWarrior,Estrategia,5320,14
GalaxyQuest,Simulacion,8715,100
EmpireEmpire,Aventura,3905,30
GalaxyLegends,Accion,9971,88
LegendsEmpire,RPG,7369,28
WarriorQuest,Aventura,20340,41
QuestLegends,Aventura,44431,72
GalaxyLegends,Accion,68360,28
QuestGalaxy,Aventura,1394,4
EmpireQuest,Accion,52905,14
GalaxyWarrior,Estrategia,41491,16
LegendsWarrior,Deportes,15487,36
EmpireWarrior,Estrategia,41341,88
QuestDragon,Simulacion,1352,70
GalaxyEmpire,Estrategia,55018,54
LegendsGalaxy,RPG,30933,69
GalaxyGalaxy,Deportes,58143,25
LegendsGalaxy,Aventura,44288,69
EmpireWarrior,RPG,4086,76
EmpireDragon,Aventura,23746,0
GalaxyEmpire,Simulacion,68783,3
GalaxyEmpire,Accion,36923,98
WarriorEmpire,Deportes,37598,66
EmpireLegends,RPG,10333,32
GalaxyQuest,Deportes,20117,22
QuestQuest,Deportes,5658,26
DragonEmpire,Estrategia,46956,67
DragonWarrior,Aventura,69087,98
GalaxyGalaxy,Simulacion,17794,98
QuestQuest,Simulacion,53813,75
WarriorEmpire,Deportes,7122,7
QuestLegends,Deportes,39412,88
DragonLegends,Deportes,64209,44
QuestEmpire,Aventura,13682,14
LegendsLegends,Accion,7067,19
LegendsDragon,Estrategia,63866,12
DragonDragon,Aventura,55070,40
EmpireEmpire,RPG,35385,12
EmpireGalaxy,Deportes,7806,13
LegendsEmpire,RPG,58514,29
QuestEmpire,Simulacion,31093,84
DragonEmpire,Simulacion,36562,11
DragonLegends,Deportes,65257,27
WarriorGalaxy,Simulacion,45685,84
QuestLegends,Simulacion,44222,78
DragonWarrior,Accion,51409,54
WarriorDragon,Estrategia,2908,4
WarriorWarrior,Simulacion,22611,1
LegendsLegends,Simulacion,19336,60
GalaxyEmpire,RPG,51295,42
DragonQuest,Deportes,61630,67
DragonQuest,Accion,20122,98
EmpireDragon,Simulacion,44428,10
EmpireGalaxy,RPG,19033,60
EmpireQuest,Simulacion,65188,32
GalaxyGalaxy,Deportes,68150,63
QuestLegends,Deportes,55140,88
GalaxyGalaxy,Estrategia,38476,21
LegendsEmpire,Simulacion,55434,36
QuestGalaxy,Deportes,10213,93
GalaxyGalaxy,Simulacion,27675,88
DragonDragon,Accion,49009,96
DragonWarrior,Accion,65576,26
WarriorEmpire,RPG,64305,73
QuestLegends,Accion,47528,43
GalaxyGalaxy,Simulacion,67089,53
DragonEmpire,RPG,51545,76
DragonDragon,Deportes,52904,54
WarriorEmpire,Aventura,23167,45
QuestEmpire,Deportes,18838,79
WarriorDragon,Estrategia,23297,35
WarriorQuest,RPG,49139,64
WarriorQuest,Estrategia,8403,95
LegendsLegends,Deportes,51738,43
WarriorQuest,Simulacion,3099,94
QuestLegends,Aventura,12381,88
WarriorLegends,Estrategia,64150,93
GalaxyWarrior,Aventura,44599,97
WarriorQuest,Aventura,46935,29
WarriorLegends,Simulacion,57687,69
EmpireWarrior,Deportes,45806,38
LegendsLegends,Estrategia,7372,71
QuestLegends,Accion,51888,69
LegendsLegends,RPG,31949,30
LegendsWarrior,Aventura,9287,88
LegendsDragon,Accion,30820,100
DragonLegends,Estrategia,12690,12
WarriorLegends,RPG,61513,22
EmpireQuest,Estrategia,52702,60
QuestWarrior,Simulacion,24672,94
GalaxyQuest,Accion,20835,59
LegendsDragon,Deportes,46059,10
WarriorDragon,RPG,37299,69
LegendsQuest,RPG,3864,57
LegendsGalaxy,Accion,37155,88
QuestEmpire,Estrategia,17980,70
QuestDragon,RPG,58845,37
EmpireQuest,Deportes,17592,97
LegendsLegends,Estrategia,64827,78
EmpireEmpire,RPG,2949,10
GalaxyQuest,Aventura,32473,48
QuestWarrior,Estrategia,56543,55
DragonWarrior,RPG,43922,96
QuestEmpire,RPG,16576,91
DragonEmpire,Simulacion,62745,60
